# file...... voltage_data.csv
# date...... Fri Jun 24 10:44:12 2016
# user...... hard312
# host...... (null)
# trigger... (none)
# interval.. 5
# limit..... 0
# timestamp,substation_reg:tap_A, substation_meter:measured_voltage_A, feeder_meter:measured_voltage_A, branch_1_meter_1:measured_voltage_A, branch_1_meter_2:measured_voltage_A, branch_1_meter_3:measured_voltage_A, b1m1_house_meter:voltage_1, b1m2_house_meter:voltage_1, b1m3_house_meter:voltage_1
2009-08-08 04:30:00 PDT,0,+7216-0.000108106d,+7216-0.000108216d,+7201.79-0.159652d,+7196.57-0.216548d,+7182.9-0.342328d,+124.019-0.192725d,+123.94-0.238566d,+123.682-0.401115d
2009-08-08 04:39:50 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:39:55 PDT,-2,+7216-0.000107351d,+7126.91-0.000107463d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:40:00 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:40:05 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:40:10 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:40:15 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:40:20 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195965d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:40:25 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195965d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:40:30 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:40:35 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:40:40 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:40:45 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:40:50 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:40:55 PDT,-2,+7216-0.000107351d,+7126.91-0.000107463d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:41:00 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:41:05 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:41:10 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:41:15 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:41:20 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195965d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:41:25 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195965d,+122.404-0.242122d,+122.147-0.406351d
2009-08-08 04:41:30 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:41:35 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:41:40 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:41:45 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:41:50 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:41:55 PDT,-2,+7216-0.000107351d,+7126.91-0.000107463d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:42:00 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:42:05 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:42:10 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:42:15 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:42:20 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195965d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:42:25 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.21974d,+7093.78-0.346907d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:42:30 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:42:35 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:42:40 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:42:45 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:42:50 PDT,-2,+7216-0.000107351d,+7126.91-0.000107463d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:42:55 PDT,-2,+7216-0.000107351d,+7126.91-0.000107463d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:43:00 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:43:05 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:43:10 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:43:15 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:43:20 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195965d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:43:25 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.21974d,+7093.78-0.346907d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:43:30 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:43:35 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:43:40 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:43:45 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:43:50 PDT,-2,+7216-0.000107351d,+7126.91-0.000107463d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:43:55 PDT,-2,+7216-0.000107351d,+7126.91-0.000107463d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:44:00 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:44:05 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:44:10 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:44:15 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:44:20 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195965d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:44:25 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:44:30 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:44:35 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:44:40 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:44:45 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:44:50 PDT,-2,+7216-0.000107351d,+7126.91-0.000107463d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:44:55 PDT,-2,+7216-0.000107351d,+7126.91-0.000107463d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:45:00 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:45:05 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:45:10 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:45:15 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195965d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:45:20 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195965d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:45:25 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:45:30 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:45:35 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:45:40 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:45:45 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:45:50 PDT,-2,+7216-0.000107351d,+7126.91-0.000107463d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:45:55 PDT,-2,+7216-0.000107351d,+7126.91-0.000107463d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:46:00 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:46:05 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:46:10 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:46:15 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195965d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:46:20 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195965d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:46:25 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:46:30 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:46:35 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:46:40 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:46:45 PDT,-2,+7216-0.000107351d,+7126.91-0.000107463d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:46:50 PDT,-2,+7216-0.000107351d,+7126.91-0.000107463d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:46:55 PDT,-2,+7216-0.000107351d,+7126.91-0.000107463d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:47:00 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:47:05 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:47:10 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:47:15 PDT,-2,+7216-0.00010735d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195965d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:47:20 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195965d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:47:25 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162135d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:47:30 PDT,-2,+7216-0.000107351d,+7126.91-0.000107462d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:47:35 PDT,-2,+7216-0.000107385d,+7126.91-0.000107496d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:47:40 PDT,-2,+7216-0.000107385d,+7126.91-0.000107496d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:47:45 PDT,-2,+7216-0.000107385d,+7126.91-0.000107496d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:47:50 PDT,-2,+7216-0.000107385d,+7126.91-0.000107496d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:47:55 PDT,-2,+7216-0.000107385d,+7126.91-0.000107496d,+7112.65-0.162136d,+7107.43-0.219741d,+7093.78-0.346908d,+122.484-0.195966d,+122.404-0.242124d,+122.147-0.406352d
2009-08-08 04:48:00 PDT,-2,+7216-0.000107384d,+7126.91-0.000107495d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:48:05 PDT,-2,+7216-0.000107384d,+7126.91-0.000107496d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:48:10 PDT,-2,+7216-0.000107384d,+7126.91-0.000107496d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195964d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:48:15 PDT,-2,+7216-0.000107384d,+7126.91-0.000107496d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195965d,+122.404-0.242122d,+122.147-0.40635d
2009-08-08 04:48:20 PDT,-2,+7216-0.000107384d,+7126.91-0.000107496d,+7112.65-0.162135d,+7107.43-0.219739d,+7093.78-0.346907d,+122.484-0.195965d,+122.404-0.242122d,+122.147-0.406351d
2009-08-08 04:48:25 PDT,-2,+7216-0.000107384d,+7126.91-0.000107496d,+7112.65-0.162135d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:48:30 PDT,-2,+7216-0.000107384d,+7126.91-0.000107496d,+7112.65-0.162136d,+7107.43-0.21974d,+7093.78-0.346908d,+122.484-0.195965d,+122.404-0.242123d,+122.147-0.406351d
2009-08-08 04:48:35 PDT,-2,+7216-0.000107407d,+7126.91-0.000107519d,+7112.65-0.162186d,+7107.43-0.21979d,+7093.78-0.346958d,+122.484-0.196007d,+122.404-0.242173d,+122.147-0.406401d
2009-08-08 04:48:40 PDT,-2,+7216-0.000107408d,+7126.91-0.000107519d,+7112.65-0.162186d,+7107.43-0.21979d,+7093.78-0.346958d,+122.484-0.196007d,+122.404-0.242173d,+122.147-0.406401d
2009-08-08 04:48:45 PDT,-2,+7216-0.000107408d,+7126.91-0.000107519d,+7112.65-0.162186d,+7107.43-0.219791d,+7093.78-0.346959d,+122.484-0.196007d,+122.404-0.242174d,+122.147-0.406402d
2009-08-08 04:48:50 PDT,-2,+7216-0.000107408d,+7126.91-0.000107519d,+7112.65-0.162186d,+7107.43-0.219791d,+7093.78-0.346959d,+122.484-0.196007d,+122.404-0.242174d,+122.147-0.406402d
2009-08-08 04:48:55 PDT,-2,+7216-0.000107408d,+7126.91-0.000107519d,+7112.65-0.162187d,+7107.43-0.219791d,+7093.78-0.346959d,+122.484-0.196008d,+122.404-0.242174d,+122.147-0.406402d
2009-08-08 04:49:00 PDT,-2,+7216-0.00010739d,+7126.91-0.000107501d,+7112.65-0.162156d,+7107.43-0.21976d,+7093.78-0.346928d,+122.484-0.195958d,+122.404-0.242143d,+122.147-0.406371d
2009-08-08 04:49:05 PDT,-2,+7216-0.00010739d,+7126.91-0.000107502d,+7112.65-0.162157d,+7107.43-0.219761d,+7093.78-0.346929d,+122.484-0.195959d,+122.404-0.242144d,+122.147-0.406372d
2009-08-08 04:49:10 PDT,-2,+7216-0.00010739d,+7126.91-0.000107502d,+7112.65-0.162157d,+7107.43-0.219761d,+7093.78-0.346929d,+122.484-0.195959d,+122.404-0.242144d,+122.147-0.406372d
2009-08-08 04:49:15 PDT,-2,+7216-0.00010739d,+7126.91-0.000107502d,+7112.65-0.162157d,+7107.43-0.219761d,+7093.78-0.346929d,+122.484-0.195959d,+122.404-0.242144d,+122.147-0.406372d
2009-08-08 04:49:20 PDT,-2,+7216-0.00010739d,+7126.91-0.000107502d,+7112.65-0.162157d,+7107.43-0.219761d,+7093.78-0.346929d,+122.484-0.195959d,+122.404-0.242144d,+122.147-0.406372d
2009-08-08 04:49:25 PDT,-2,+7216-0.00010739d,+7126.91-0.000107502d,+7112.65-0.162157d,+7107.43-0.219761d,+7093.78-0.346929d,+122.484-0.19596d,+122.404-0.242144d,+122.147-0.406372d
2009-08-08 04:49:30 PDT,-2,+7216-0.00010739d,+7126.91-0.000107502d,+7112.65-0.162157d,+7107.43-0.219761d,+7093.78-0.346929d,+122.484-0.19596d,+122.404-0.242144d,+122.147-0.406372d
2009-08-08 04:49:35 PDT,-2,+7216-0.000107391d,+7126.91-0.000107502d,+7112.65-0.162157d,+7107.43-0.219762d,+7093.78-0.34693d,+122.484-0.19596d,+122.404-0.242145d,+122.147-0.406373d
2009-08-08 04:49:40 PDT,-2,+7216-0.000107391d,+7126.91-0.000107502d,+7112.65-0.162158d,+7107.43-0.219762d,+7093.78-0.34693d,+122.484-0.19596d,+122.404-0.242145d,+122.147-0.406373d
2009-08-08 04:49:45 PDT,-2,+7216-0.000107391d,+7126.91-0.000107502d,+7112.65-0.162158d,+7107.43-0.219762d,+7093.78-0.34693d,+122.484-0.195961d,+122.404-0.242145d,+122.147-0.406373d
