# file...... HVAC_Data.csv
# date...... Tue Nov 02 09:17:01 2010
# user...... D3P313
# host...... (null)
# group..... class=house
# trigger... (none)
# interval.. 60
# limit..... 2880
# property.. timestamp,sum(hvac_power.real),sum(hvac_power.imag),sum(is_HEAT_on),sum(is_AUX_on),sum(is_COOL_on) 
2000-08-02 00:46:00 PDT,+11.1454,+3.25075,+37,+0,+0
2000-08-02 00:47:00 PDT,+11.0422,+3.22065,+36,+0,+0
2000-08-02 00:48:00 PDT,+10.7301,+3.12963,+35,+0,+0
2000-08-02 00:49:00 PDT,+9.88757,+2.88388,+32,+0,+0
2000-08-02 00:50:00 PDT,+8.61674,+2.51322,+28,+0,+0
2000-08-02 00:51:00 PDT,+8.72141,+2.54374,+28,+0,+0
2000-08-02 00:52:00 PDT,+10.0999,+2.94579,+33,+0,+0
2000-08-02 00:53:00 PDT,+12.9745,+3.78422,+42,+0,+0
2000-08-02 00:54:00 PDT,+12.02,+3.50584,+40,+0,+0
2000-08-02 00:55:00 PDT,+10.3134,+3.00809,+34,+0,+0
2000-08-02 00:56:00 PDT,+14.5659,+4.24838,+48,+0,+0
2000-08-02 00:57:00 PDT,+15.9535,+4.65311,+53,+0,+0
2000-08-02 00:58:00 PDT,+13.0793,+3.8148,+43,+0,+0
2000-08-02 00:59:00 PDT,+10.1092,+2.94852,+33,+0,+0
2000-08-02 01:00:00 PDT,+9.04406,+2.63785,+30,+0,+0
2000-08-02 01:01:00 PDT,+8.09668,+2.36153,+27,+0,+0
2000-08-02 01:02:00 PDT,+10.2265,+2.98272,+33,+0,+0
2000-08-02 01:03:00 PDT,+9.90024,+2.88757,+32,+0,+0
2000-08-02 01:04:00 PDT,+8.202,+2.39225,+27,+0,+0
2000-08-02 01:05:00 PDT,+10.0129,+2.92042,+34,+0,+0
2000-08-02 01:06:00 PDT,+17.0917,+4.83882,+45,+0,+1
2000-08-02 01:07:00 PDT,+16.6561,+4.71192,+42,+0,+1
2000-08-02 01:08:00 PDT,+14.4247,+4.0611,+35,+0,+1
2000-08-02 01:09:00 PDT,+12.039,+3.51137,+39,+0,+0
2000-08-02 01:10:00 PDT,+12.3534,+3.60306,+40,+0,+0
2000-08-02 01:11:00 PDT,+15.0184,+4.38037,+48,+0,+0
2000-08-02 01:12:00 PDT,+15.2277,+4.44142,+50,+0,+0
2000-08-02 01:13:00 PDT,+16.551,+4.66824,+43,+0,+1
2000-08-02 01:14:00 PDT,+17.6158,+4.97889,+45,+0,+1
2000-08-02 01:15:00 PDT,+18.3715,+5.19941,+46,+0,+1
2000-08-02 01:16:00 PDT,+13.6416,+3.97879,+45,+0,+0
2000-08-02 01:17:00 PDT,+12.7996,+3.73321,+42,+0,+0
2000-08-02 01:18:00 PDT,+11.2091,+3.26931,+36,+0,+0
2000-08-02 01:19:00 PDT,+10.021,+2.92279,+33,+0,+0
2000-08-02 01:20:00 PDT,+12.7784,+3.72704,+42,+0,+0
2000-08-02 01:21:00 PDT,+10.8654,+3.16906,+37,+0,+0
2000-08-02 01:22:00 PDT,+8.84698,+2.58037,+30,+0,+0
2000-08-02 01:23:00 PDT,+12.3549,+3.6035,+40,+0,+0
2000-08-02 01:24:00 PDT,+14.4921,+4.22686,+48,+0,+0
2000-08-02 01:25:00 PDT,+16.4221,+4.78979,+55,+0,+0
2000-08-02 01:26:00 PDT,+16.7541,+4.88661,+56,+0,+0
2000-08-02 01:27:00 PDT,+14.0828,+4.10749,+47,+0,+0
2000-08-02 01:28:00 PDT,+12.1649,+3.5481,+40,+0,+0
2000-08-02 01:29:00 PDT,+11.7352,+3.42277,+39,+0,+0
2000-08-02 01:30:00 PDT,+12.887,+3.75871,+43,+0,+0
2000-08-02 01:31:00 PDT,+13.0906,+3.81809,+43,+0,+0
2000-08-02 01:32:00 PDT,+13.8237,+4.0319,+45,+0,+0
2000-08-02 01:33:00 PDT,+11.9136,+3.47479,+39,+0,+0
2000-08-02 01:34:00 PDT,+14.8988,+4.34548,+48,+0,+0
2000-08-02 01:35:00 PDT,+16.0586,+4.68377,+53,+0,+0
2000-08-02 01:36:00 PDT,+11.2713,+3.28748,+37,+0,+0
2000-08-02 01:37:00 PDT,+9.68226,+2.82399,+33,+0,+0
2000-08-02 01:38:00 PDT,+12.6688,+3.69506,+43,+0,+0
2000-08-02 01:39:00 PDT,+13.2067,+3.85196,+44,+0,+0
2000-08-02 01:40:00 PDT,+12.9926,+3.78952,+43,+0,+0
2000-08-02 01:41:00 PDT,+13.7336,+4.00562,+45,+0,+0
2000-08-02 01:42:00 PDT,+14.8014,+4.31706,+48,+0,+0
2000-08-02 01:43:00 PDT,+19.1612,+5.44386,+51,+0,+1
2000-08-02 01:44:00 PDT,+19.3749,+5.50624,+52,+0,+1
2000-08-02 01:45:00 PDT,+17.0352,+4.82388,+45,+0,+1
2000-08-02 01:46:00 PDT,+13.7282,+4.00406,+45,+0,+0
2000-08-02 01:47:00 PDT,+15.0151,+4.3794,+50,+0,+0
2000-08-02 01:48:00 PDT,+15.0296,+4.38362,+50,+0,+0
2000-08-02 01:49:00 PDT,+11.101,+3.23778,+37,+0,+0
2000-08-02 01:50:00 PDT,+7.4764,+2.18062,+25,+0,+0
2000-08-02 01:51:00 PDT,+11.8334,+3.45141,+39,+0,+0
2000-08-02 01:52:00 PDT,+15.3598,+4.47993,+51,+0,+0
2000-08-02 01:53:00 PDT,+13.76,+4.01332,+46,+0,+0
2000-08-02 01:54:00 PDT,+14.2831,+4.1659,+46,+0,+0
2000-08-02 01:55:00 PDT,+14.4902,+4.22632,+46,+0,+0
2000-08-02 01:56:00 PDT,+14.7037,+4.28858,+47,+0,+0
2000-08-02 01:57:00 PDT,+15.035,+4.38522,+49,+0,+0
2000-08-02 01:58:00 PDT,+11.8372,+3.45252,+39,+0,+0
2000-08-02 01:59:00 PDT,+12.2642,+3.57706,+40,+0,+0
2000-08-02 02:00:00 PDT,+13.8581,+4.04194,+45,+0,+0
2000-08-02 02:01:00 PDT,+14.171,+4.13322,+47,+0,+0
2000-08-02 02:02:00 PDT,+16.5193,+4.81812,+55,+0,+0
2000-08-02 02:03:00 PDT,+17.5811,+5.12781,+58,+0,+0
2000-08-02 02:04:00 PDT,+14.4833,+4.22429,+48,+0,+0
2000-08-02 02:05:00 PDT,+14.9173,+4.35088,+49,+0,+0
2000-08-02 02:06:00 PDT,+12.6784,+3.69785,+43,+0,+0
2000-08-02 02:07:00 PDT,+11.2934,+3.29391,+39,+0,+0
2000-08-02 02:08:00 PDT,+13.213,+3.85378,+45,+0,+0
2000-08-02 02:09:00 PDT,+12.7886,+3.73,+43,+0,+0
2000-08-02 02:10:00 PDT,+15.2441,+4.4462,+51,+0,+0
2000-08-02 02:11:00 PDT,+15.3547,+4.47846,+52,+0,+0
2000-08-02 02:12:00 PDT,+14.1845,+4.13715,+48,+0,+0
2000-08-02 02:13:00 PDT,+14.4004,+4.20013,+48,+0,+0
2000-08-02 02:14:00 PDT,+14.1864,+4.13769,+46,+0,+0
2000-08-02 02:15:00 PDT,+12.5797,+3.66907,+42,+0,+0
2000-08-02 02:16:00 PDT,+9.38267,+2.73661,+32,+0,+0
2000-08-02 02:17:00 PDT,+10.774,+3.14241,+37,+0,+0
2000-08-02 02:18:00 PDT,+13.2243,+3.85707,+44,+0,+0
2000-08-02 02:19:00 PDT,+14.6953,+4.28612,+48,+0,+0
2000-08-02 02:20:00 PDT,+12.6604,+3.69262,+42,+0,+0
2000-08-02 02:21:00 PDT,+13.7335,+4.00561,+46,+0,+0
2000-08-02 02:22:00 PDT,+11.6043,+3.3846,+39,+0,+0
2000-08-02 02:23:00 PDT,+9.0563,+2.64142,+30,+0,+0
2000-08-02 02:24:00 PDT,+13.2001,+3.85003,+43,+0,+0
2000-08-02 02:25:00 PDT,+12.0192,+3.50561,+39,+0,+0
2000-08-02 02:26:00 PDT,+13.8445,+4.03797,+44,+0,+0
2000-08-02 02:27:00 PDT,+15.9581,+4.65444,+51,+0,+0
2000-08-02 02:28:00 PDT,+11.5915,+3.38086,+38,+0,+0
2000-08-02 02:29:00 PDT,+12.7558,+3.72045,+41,+0,+0
2000-08-02 02:30:00 PDT,+14.5687,+4.24921,+47,+0,+0
2000-08-02 02:31:00 PDT,+12.8698,+3.75369,+43,+0,+0
2000-08-02 02:32:00 PDT,+12.4461,+3.63012,+42,+0,+0
2000-08-02 02:33:00 PDT,+12.012,+3.50351,+40,+0,+0
2000-08-02 02:34:00 PDT,+14.246,+4.15507,+47,+0,+0
2000-08-02 02:35:00 PDT,+13.5074,+3.93965,+45,+0,+0
2000-08-02 02:36:00 PDT,+14.1474,+4.12631,+47,+0,+0
2000-08-02 02:37:00 PDT,+12.8725,+3.75448,+43,+0,+0
2000-08-02 02:38:00 PDT,+11.1683,+3.25743,+38,+0,+0
2000-08-02 02:39:00 PDT,+12.7583,+3.72116,+44,+0,+0
2000-08-02 02:40:00 PDT,+11.8013,+3.44204,+40,+0,+0
2000-08-02 02:41:00 PDT,+11.062,+3.22641,+37,+0,+0
2000-08-02 02:42:00 PDT,+13.7189,+4.00136,+46,+0,+0
2000-08-02 02:43:00 PDT,+13.6015,+3.96711,+46,+0,+0
2000-08-02 02:44:00 PDT,+11.5904,+3.38053,+39,+0,+0
2000-08-02 02:45:00 PDT,+14.8893,+4.34271,+48,+0,+0
2000-08-02 02:46:00 PDT,+15.2187,+4.43878,+50,+0,+0
2000-08-02 02:47:00 PDT,+13.512,+3.941,+45,+0,+0
2000-08-02 02:48:00 PDT,+13.5122,+3.94107,+45,+0,+0
2000-08-02 02:49:00 PDT,+12.8597,+3.75075,+43,+0,+0
2000-08-02 02:50:00 PDT,+14.4549,+4.21601,+47,+0,+0
2000-08-02 02:51:00 PDT,+14.5536,+4.24481,+47,+0,+0
2000-08-02 02:52:00 PDT,+11.4775,+3.3476,+38,+0,+0
2000-08-02 02:53:00 PDT,+13.396,+3.90717,+43,+0,+0
2000-08-02 02:54:00 PDT,+14.3488,+4.18508,+47,+0,+0
2000-08-02 02:55:00 PDT,+12.0019,+3.50056,+40,+0,+0
2000-08-02 02:56:00 PDT,+9.56045,+2.78846,+32,+0,+0
2000-08-02 02:57:00 PDT,+11.4719,+3.34597,+39,+0,+0
2000-08-02 02:58:00 PDT,+13.276,+3.87218,+44,+0,+0
2000-08-02 02:59:00 PDT,+14.3254,+4.17823,+47,+0,+0
2000-08-02 03:00:00 PDT,+14.1136,+4.11647,+48,+0,+0
2000-08-02 03:01:00 PDT,+12.63,+3.68375,+43,+0,+0
2000-08-02 03:02:00 PDT,+14.1229,+4.11918,+47,+0,+0
2000-08-02 03:03:00 PDT,+14.1247,+4.11971,+48,+0,+0
2000-08-02 03:04:00 PDT,+13.5904,+3.96387,+46,+0,+0
2000-08-02 03:05:00 PDT,+14.1203,+4.11842,+47,+0,+0
2000-08-02 03:06:00 PDT,+17.5276,+5.11221,+59,+0,+0
2000-08-02 03:07:00 PDT,+15.9302,+4.6463,+54,+0,+0
2000-08-02 03:08:00 PDT,+12.3185,+3.59288,+44,+0,+0
2000-08-02 03:09:00 PDT,+13.2771,+3.87249,+45,+0,+0
2000-08-02 03:10:00 PDT,+12.4381,+3.62778,+41,+0,+0
2000-08-02 03:11:00 PDT,+14.3512,+4.18577,+47,+0,+0
2000-08-02 03:12:00 PDT,+13.9237,+4.06107,+45,+0,+0
2000-08-02 03:13:00 PDT,+14.24,+4.15335,+46,+0,+0
2000-08-02 03:14:00 PDT,+16.479,+4.80636,+53,+0,+0
2000-08-02 03:15:00 PDT,+16.6942,+4.86913,+54,+0,+0
2000-08-02 03:16:00 PDT,+16.5929,+4.83959,+55,+0,+0
2000-08-02 03:17:00 PDT,+16.1556,+4.71206,+55,+0,+0
2000-08-02 03:18:00 PDT,+17.6332,+5.14301,+59,+0,+0
2000-08-02 03:19:00 PDT,+14.8675,+4.33635,+48,+0,+0
2000-08-02 03:20:00 PDT,+13.3903,+3.90549,+43,+0,+0
2000-08-02 03:21:00 PDT,+14.0144,+4.08754,+45,+0,+0
2000-08-02 03:22:00 PDT,+15.3972,+4.49085,+50,+0,+0
2000-08-02 03:23:00 PDT,+16.3635,+4.77269,+54,+0,+0
2000-08-02 03:24:00 PDT,+15.6156,+4.55455,+53,+0,+0
2000-08-02 03:25:00 PDT,+17.9432,+5.23343,+61,+0,+0
2000-08-02 03:26:00 PDT,+20.1665,+5.8819,+68,+0,+0
2000-08-02 03:27:00 PDT,+17.6338,+5.1432,+60,+0,+0
2000-08-02 03:28:00 PDT,+18.0704,+5.27052,+61,+0,+0
2000-08-02 03:29:00 PDT,+15.4088,+4.49425,+52,+0,+0
2000-08-02 03:30:00 PDT,+15.4032,+4.49261,+53,+0,+0
2000-08-02 03:31:00 PDT,+14.1349,+4.12269,+49,+0,+0
2000-08-02 03:32:00 PDT,+15.3928,+4.48957,+53,+0,+0
2000-08-02 03:33:00 PDT,+18.2277,+5.31643,+62,+0,+0
2000-08-02 03:34:00 PDT,+15.5568,+4.5374,+53,+0,+0
2000-08-02 03:35:00 PDT,+15.7754,+4.60116,+52,+0,+0
2000-08-02 03:36:00 PDT,+15.9868,+4.66283,+52,+0,+0
2000-08-02 03:37:00 PDT,+17.8862,+5.2168,+60,+0,+0
2000-08-02 03:38:00 PDT,+15.6626,+4.56825,+53,+0,+0
2000-08-02 03:39:00 PDT,+16.9381,+4.94027,+55,+0,+0
2000-08-02 03:40:00 PDT,+19.1701,+5.59128,+62,+0,+0
2000-08-02 03:41:00 PDT,+17.5827,+5.12828,+58,+0,+0
2000-08-02 03:42:00 PDT,+19.1676,+5.59056,+63,+0,+0
2000-08-02 03:43:00 PDT,+19.5961,+5.71553,+63,+0,+0
2000-08-02 03:44:00 PDT,+17.1478,+5.00145,+57,+0,+0
2000-08-02 03:45:00 PDT,+16.0927,+4.6937,+54,+0,+0
2000-08-02 03:46:00 PDT,+16.3156,+4.75872,+55,+0,+0
2000-08-02 03:47:00 PDT,+15.9192,+4.6431,+54,+0,+0
2000-08-02 03:48:00 PDT,+16.7523,+4.88609,+56,+0,+0
2000-08-02 03:49:00 PDT,+16.0064,+4.66854,+54,+0,+0
2000-08-02 03:50:00 PDT,+17.0838,+4.98277,+57,+0,+0
2000-08-02 03:51:00 PDT,+19.2851,+5.62482,+65,+0,+0
2000-08-02 03:52:00 PDT,+18.3294,+5.34608,+62,+0,+0
2000-08-02 03:53:00 PDT,+16.6506,+4.85643,+55,+0,+0
2000-08-02 03:54:00 PDT,+14.6439,+4.27113,+48,+0,+0
2000-08-02 03:55:00 PDT,+14.4418,+4.21219,+48,+0,+0
2000-08-02 03:56:00 PDT,+15.8018,+4.60887,+53,+0,+0
2000-08-02 03:57:00 PDT,+18.4378,+5.37768,+61,+0,+0
2000-08-02 03:58:00 PDT,+20.4669,+5.96951,+67,+0,+0
2000-08-02 03:59:00 PDT,+17.1894,+5.01358,+58,+0,+0
2000-08-02 04:00:00 PDT,+17.403,+5.07587,+59,+0,+0
2000-08-02 04:01:00 PDT,+18.1336,+5.28898,+60,+0,+0
2000-08-02 04:02:00 PDT,+16.0048,+4.66805,+53,+0,+0
2000-08-02 04:03:00 PDT,+19.5292,+5.69602,+66,+0,+0
2000-08-02 04:04:00 PDT,+20.9088,+6.09839,+70,+0,+0
2000-08-02 04:05:00 PDT,+17.6056,+5.13495,+59,+0,+0
2000-08-02 04:06:00 PDT,+20.5546,+5.731,+48,+0,+0
2000-08-02 04:07:00 PDT,+18.6409,+5.17296,+42,+0,+0
2000-08-02 04:08:00 PDT,+13.4894,+3.93441,+45,+0,+0
2000-08-02 04:09:00 PDT,+14.7698,+4.30787,+49,+0,+0
2000-08-02 04:10:00 PDT,+17.9445,+5.2338,+60,+0,+0
2000-08-02 04:11:00 PDT,+20.2673,+5.91131,+68,+0,+0
2000-08-02 04:12:00 PDT,+17.9157,+5.22541,+61,+0,+0
2000-08-02 04:13:00 PDT,+15.6988,+4.57881,+52,+0,+0
2000-08-02 04:14:00 PDT,+14.1129,+4.11625,+47,+0,+0
2000-08-02 04:15:00 PDT,+14.5481,+4.24319,+48,+0,+0
2000-08-02 04:16:00 PDT,+13.2698,+3.87036,+44,+0,+0
2000-08-02 04:17:00 PDT,+12.9475,+3.77636,+43,+0,+0
2000-08-02 04:18:00 PDT,+13.6831,+3.99091,+46,+0,+0
2000-08-02 04:19:00 PDT,+14.4233,+4.2068,+49,+0,+0
2000-08-02 04:20:00 PDT,+15.1727,+4.42538,+51,+0,+0
2000-08-02 04:21:00 PDT,+14.4367,+4.2107,+47,+0,+0
2000-08-02 04:22:00 PDT,+13.1642,+3.83957,+42,+0,+0
2000-08-02 04:23:00 PDT,+13.8979,+4.05355,+45,+0,+0
2000-08-02 04:24:00 PDT,+15.4929,+4.51876,+51,+0,+0
2000-08-02 04:25:00 PDT,+15.8119,+4.61181,+53,+0,+0
2000-08-02 04:26:00 PDT,+22.7155,+6.36846,+54,+0,+0
2000-08-02 04:27:00 PDT,+20.5825,+5.74638,+48,+0,+0
2000-08-02 04:28:00 PDT,+16.3301,+4.76294,+54,+0,+0
2000-08-02 04:29:00 PDT,+20.3579,+5.93773,+67,+0,+0
2000-08-02 04:30:00 PDT,+17.1867,+5.01278,+57,+0,+0
2000-08-02 04:31:00 PDT,+14.0012,+4.08367,+46,+0,+0
2000-08-02 04:32:00 PDT,+12.4172,+3.62168,+41,+0,+0
2000-08-02 04:33:00 PDT,+13.059,+3.80886,+43,+0,+0
2000-08-02 04:34:00 PDT,+12.2056,+3.55996,+41,+0,+0
2000-08-02 04:35:00 PDT,+11.2503,+3.28133,+37,+0,+0
2000-08-02 04:36:00 PDT,+10.1802,+2.96921,+33,+0,+0
2000-08-02 04:37:00 PDT,+11.6748,+3.40516,+37,+0,+0
2000-08-02 04:38:00 PDT,+12.5209,+3.65193,+40,+0,+0
2000-08-02 04:39:00 PDT,+11.8893,+3.46772,+41,+0,+0
2000-08-02 04:40:00 PDT,+11.6899,+3.40955,+40,+0,+0
2000-08-02 04:41:00 PDT,+19.3152,+5.41198,+47,+0,+0
2000-08-02 04:42:00 PDT,+19.6417,+5.50726,+49,+0,+0
2000-08-02 04:43:00 PDT,+12.5408,+3.65772,+42,+0,+0
2000-08-02 04:44:00 PDT,+10.5307,+3.07146,+34,+0,+0
2000-08-02 04:45:00 PDT,+10.1086,+2.94833,+32,+0,+0
2000-08-02 04:46:00 PDT,+11.0422,+3.22065,+36,+0,+0
2000-08-02 04:47:00 PDT,+12.3039,+3.58863,+40,+0,+0
2000-08-02 04:48:00 PDT,+13.4455,+3.9216,+43,+0,+0
2000-08-02 04:49:00 PDT,+11.4416,+3.33712,+37,+0,+0
2000-08-02 04:50:00 PDT,+10.4855,+3.05828,+35,+0,+0
2000-08-02 04:51:00 PDT,+9.53249,+2.78031,+32,+0,+0
2000-08-02 04:52:00 PDT,+9.0096,+2.6278,+30,+0,+0
2000-08-02 04:53:00 PDT,+10.5969,+2.94719,+24,+0,+1
2000-08-02 04:54:00 PDT,+12.0757,+3.3785,+29,+0,+1
2000-08-02 04:55:00 PDT,+13.7784,+3.87497,+35,+0,+1
2000-08-02 04:56:00 PDT,+11.2268,+3.27447,+38,+0,+0
2000-08-02 04:57:00 PDT,+10.3677,+3.02392,+34,+0,+0
2000-08-02 04:58:00 PDT,+10.8872,+3.17544,+36,+0,+0
2000-08-02 04:59:00 PDT,+8.56087,+2.49692,+28,+0,+0
2000-08-02 05:00:00 PDT,+14.8106,+4.01569,+24,+0,+2
2000-08-02 05:01:00 PDT,+17.1267,+4.56144,+21,+0,+3
2000-08-02 05:02:00 PDT,+20.7793,+5.49004,+22,+0,+4
2000-08-02 05:03:00 PDT,+14.2054,+3.877,+25,+0,+2
2000-08-02 05:04:00 PDT,+10.6167,+2.95996,+24,+0,+1
2000-08-02 05:05:00 PDT,+12.7279,+3.57566,+30,+0,+1
2000-08-02 05:06:00 PDT,+12.7928,+3.56168,+28,+0,+1
2000-08-02 05:07:00 PDT,+12.8752,+3.46547,+19,+0,+2
2000-08-02 05:08:00 PDT,+24.9875,+6.51841,+20,+0,+5
2000-08-02 05:09:00 PDT,+23.8811,+6.20629,+17,+0,+5
2000-08-02 05:10:00 PDT,+25.0333,+6.56026,+22,+0,+5
2000-08-02 05:11:00 PDT,+13.4379,+3.65837,+22,+0,+2
2000-08-02 05:12:00 PDT,+9.77538,+2.74921,+23,+0,+1
2000-08-02 05:13:00 PDT,+13.2526,+3.5643,+19,+0,+2
2000-08-02 05:14:00 PDT,+21.1825,+5.56899,+20,+0,+4
2000-08-02 05:15:00 PDT,+20.5633,+5.38796,+18,+0,+4
2000-08-02 05:16:00 PDT,+15.4098,+4.04416,+14,+0,+3
2000-08-02 05:17:00 PDT,+2.42906,+0.708475,+8,+0,+0
2000-08-02 05:18:00 PDT,+2.74792,+0.801476,+9,+0,+0
2000-08-02 05:19:00 PDT,+9.56726,+2.61895,+17,+0,+1
2000-08-02 05:20:00 PDT,+9.56245,+2.61754,+17,+0,+1
2000-08-02 05:21:00 PDT,+9.99799,+2.62262,+9,+0,+2
2000-08-02 05:22:00 PDT,+9.29073,+2.44106,+9,+0,+2
2000-08-02 05:23:00 PDT,+16.8623,+4.35171,+10,+0,+4
2000-08-02 05:24:00 PDT,+18.0189,+4.65012,+10,+0,+4
2000-08-02 05:25:00 PDT,+19.9425,+5.18399,+14,+0,+4
2000-08-02 05:26:00 PDT,+15.3157,+4.02869,+15,+0,+3
2000-08-02 05:27:00 PDT,+17.9626,+4.65307,+12,+0,+4
2000-08-02 05:28:00 PDT,+21.0107,+5.39969,+10,+0,+5
2000-08-02 05:29:00 PDT,+24.3201,+6.30658,+16,+0,+5
2000-08-02 05:30:00 PDT,+18.076,+4.79358,+20,+0,+3
2000-08-02 05:31:00 PDT,+5.79009,+1.68878,+19,+0,+0
2000-08-02 05:32:00 PDT,+5.78731,+1.68796,+19,+0,+0
2000-08-02 05:33:00 PDT,+4.95217,+1.44438,+16,+0,+0
2000-08-02 05:34:00 PDT,+4.73832,+1.38201,+15,+0,+0
2000-08-02 05:35:00 PDT,+4.10464,+1.19719,+13,+0,+0
2000-08-02 05:36:00 PDT,+4.41229,+1.28692,+14,+0,+0
2000-08-02 05:37:00 PDT,+2.51963,+0.734892,+8,+0,+0
2000-08-02 05:38:00 PDT,+5.55901,+1.45378,+5,+0,+1
2000-08-02 05:39:00 PDT,+9.83694,+2.539,+6,+0,+2
2000-08-02 05:40:00 PDT,+10.2642,+2.66331,+7,+0,+2
2000-08-02 05:41:00 PDT,+6.90987,+1.85264,+9,+0,+1
2000-08-02 05:42:00 PDT,+5.17434,+1.40462,+8,+0,+1
2000-08-02 05:43:00 PDT,+13.0823,+3.38678,+8,+0,+3
2000-08-02 05:44:00 PDT,+16.534,+4.2216,+6,+0,+4
2000-08-02 05:45:00 PDT,+14.3042,+3.67573,+7,+0,+3
2000-08-02 05:46:00 PDT,+5.76553,+1.50979,+5,+0,+1
2000-08-02 05:47:00 PDT,+1.79194,+0.52265,+6,+0,+0
2000-08-02 05:48:00 PDT,+2.42239,+0.70653,+8,+0,+0
2000-08-02 05:49:00 PDT,+2.83971,+0.82825,+9,+0,+0
2000-08-02 05:50:00 PDT,+1.89397,+0.552408,+6,+0,+0
2000-08-02 05:51:00 PDT,+1.88921,+0.55102,+6,+0,+0
2000-08-02 05:52:00 PDT,+1.89168,+0.551739,+6,+0,+0
2000-08-02 05:53:00 PDT,+6.02661,+1.5881,+6,+0,+1
2000-08-02 05:54:00 PDT,+6.02813,+1.58851,+6,+0,+1
2000-08-02 05:55:00 PDT,+10.0421,+2.59457,+6,+0,+2
2000-08-02 05:56:00 PDT,+7.37811,+1.98736,+11,+0,+1
2000-08-02 05:57:00 PDT,+6.43175,+1.71124,+8,+0,+1
2000-08-02 05:58:00 PDT,+1.78507,+0.520647,+6,+0,+0
2000-08-02 05:59:00 PDT,+5.84572,+1.55558,+7,+0,+1
2000-08-02 06:00:00 PDT,+10.0804,+2.61658,+7,+0,+2
2000-08-02 06:01:00 PDT,+10.1898,+2.6483,+7,+0,+2
2000-08-02 06:02:00 PDT,+4.97675,+1.27725,+2,+0,+1
2000-08-02 06:03:00 PDT,+0.730376,+0.213026,+2,+0,+0
2000-08-02 06:04:00 PDT,+0.633373,+0.184734,+2,+0,+0
2000-08-02 06:05:00 PDT,+0.950132,+0.277122,+3,+0,+0
2000-08-02 06:06:00 PDT,+0.949515,+0.276942,+3,+0,+0
2000-08-02 06:07:00 PDT,+0.632526,+0.184487,+2,+0,+0
2000-08-02 06:08:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:09:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:10:00 PDT,+0.315668,+0.09207,+1,+0,+0
2000-08-02 06:11:00 PDT,+0.314939,+0.0918572,+1,+0,+0
2000-08-02 06:12:00 PDT,+0.314988,+0.0918716,+1,+0,+0
2000-08-02 06:13:00 PDT,+0.315025,+0.0918824,+1,+0,+0
2000-08-02 06:14:00 PDT,+4.06927,+1.01986,+0,+0,+1
2000-08-02 06:15:00 PDT,+4.07052,+1.02017,+0,+0,+1
2000-08-02 06:16:00 PDT,+4.70703,+1.2057,+2,+0,+1
2000-08-02 06:17:00 PDT,+0.632713,+0.184541,+2,+0,+0
2000-08-02 06:18:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:19:00 PDT,+0.315888,+0.092134,+1,+0,+0
2000-08-02 06:20:00 PDT,+0.315863,+0.0921267,+1,+0,+0
2000-08-02 06:21:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:22:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:23:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:24:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:25:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:26:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:27:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:28:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:29:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:30:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:31:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:32:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:33:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:34:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:35:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:36:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:37:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:38:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:39:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:40:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:41:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:42:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:43:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:44:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:45:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:46:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:47:00 PDT,+0,+0,+0,+0,+0
2000-08-02 06:48:00 PDT,+3.1572,+0.791269,+0,+0,+1
2000-08-02 06:49:00 PDT,+3.15734,+0.791304,+0,+0,+1
2000-08-02 06:50:00 PDT,+3.15927,+0.791788,+0,+0,+1
2000-08-02 06:51:00 PDT,+5.82524,+1.45994,+0,+0,+2
2000-08-02 06:52:00 PDT,+8.51465,+2.13397,+0,+0,+3
2000-08-02 06:53:00 PDT,+5.35305,+1.3416,+0,+0,+2
2000-08-02 06:54:00 PDT,+2.6898,+0.674127,+0,+0,+1
