# file...... branch_2_meters.csv
# date...... Tue May 24 13:16:15 2016
# user...... hard312
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,branch_2_meter_1:measured_voltage_A, branch_2_meter_1:measured_current_A, branch_2_meter_1:measured_power_A, branch_2_meter_2:measured_voltage_A, branch_2_meter_2:measured_current_A, branch_2_meter_2:measured_power_A, branch_2_meter_3:measured_voltage_A, branch_2_meter_3:measured_current_A, branch_2_meter_3:measured_power_A
2009-01-01 01:32:00 PST,+7216-5.22994e-15d,-4.22362e-14-1.13701e-12j,+8.21034e-09+92.1274d,+7216+6.65003e-15d,-1.88361e-14-2.58794e-15j,+1.37198e-10+172.177d,+7216+7.30521e-15d,+0+0j,+0+0d
2009-01-01 01:33:00 PST,+7216+8.36941e-16d,+1.23577e-13-8.89593e-13j,+6.48095e-09+82.0914d,+7216+9.15918e-15d,-1.88361e-14-2.58794e-15j,+1.37198e-10+172.177d,+7216+9.81436e-15d,+0+0j,+0+0d
2009-01-01 01:34:00 PST,+7216+2.38535e-16d,-1.0369e-13-1.63599e-13j,+1.39768e-09+122.367d,+7216+2.60109e-15d,-1.88361e-14-2.58794e-15j,+1.37198e-10+172.177d,+7216+3.25627e-15d,+0+0j,+0+0d
2009-01-01 01:35:00 PST,+7216-3.13412e-15d,+1.53148e-13+2.80884e-13j,+2.30856e-09-61.3992d,+7216-8.30548e-15d,-1.88361e-14-2.58794e-15j,+1.37198e-10+172.177d,+7216-7.6503e-15d,+0+0j,+0+0d
2009-01-01 01:36:00 PST,+7216-5.247e-15d,-8.11437e-14-1.05155e-12j,+7.61057e-09+94.4125d,+7216+7.11739e-15d,-1.88361e-14-2.58794e-15j,+1.37198e-10+172.177d,+7216+7.77257e-15d,+0+0j,+0+0d
2009-01-01 01:37:00 PST,+7216-9.90325e-16d,+1.9742e-13-9.29112e-13j,+6.85415e-09+78.0041d,+7216+8.51256e-15d,-1.88361e-14-2.58794e-15j,+1.37198e-10+172.177d,+7216+9.16774e-15d,+0+0j,+0+0d
2009-01-01 01:38:00 PST,+7216-1.07166e-15d,-4.71459e-13-9.5861e-15j,+3.40275e-09+178.835d,+7216+2.64252e-15d,-1.88361e-14-2.58794e-15j,+1.37198e-10+172.177d,+7216+3.2977e-15d,+0+0j,+0+0d
2009-01-01 01:39:00 PST,+7216+5.98944e-16d,-2.16047e-13-5.00369e-13j,+3.93286e-09+113.354d,+7216+9.99123e-15d,-1.88361e-14-2.58794e-15j,+1.37198e-10+172.177d,+7216+1.06464e-14d,+0+0j,+0+0d
2009-01-01 01:40:00 PST,+7216-8.1518e-15d,-9.46331e-14-9.74128e-14j,+9.80013e-10+134.171d,+7216-6.10491e-15d,+4.79904e-14+6.59349e-15j,+3.49552e-10-7.82301d,+7216-7.77417e-15d,+0+0j,+0+0d
2009-01-01 01:41:00 PST,+7216-8.27364e-15d,-1.30175e-13-6.28018e-14j,+1.04294e-09+154.245d,+7216-7.0168e-15d,-1.88361e-14-2.58794e-15j,+1.37198e-10+172.177d,+7216-6.36162e-15d,+0+0j,+0+0d
2009-01-01 01:42:00 PST,+7216-7.66495e-15d,+6.32348e-14-8.68047e-14j,+7.74963e-10+53.9277d,+7216-8.15827e-15d,+4.79904e-14+6.59349e-15j,+3.49552e-10-7.82301d,+7216-9.82753e-15d,+0+0j,+0+0d
2009-01-01 01:43:00 PST,+7216+9.81313e-16d,-1.22987e-14-1.01003e-12j,+7.28894e-09+90.6976d,+7216+1.25824e-14d,-1.88361e-14-2.58794e-15j,+1.37198e-10+172.177d,+7216+1.32375e-14d,+0+0j,+0+0d
2009-01-01 01:44:00 PST,+7216-4.35174e-15d,-3.54319e-13+5.29589e-13j,+4.59794e-09-123.784d,+7216-7.6155e-15d,-1.88361e-14-2.58794e-15j,+1.37198e-10+172.177d,+7216-6.96032e-15d,+0+0j,+0+0d
2009-01-01 01:45:00 PST,+7216+3.29578e-16d,-4.1644e-13-7.69246e-13j,+6.31209e-09+118.429d,+7216+1.10825e-14d,-1.88361e-14-2.58794e-15j,+1.37198e-10+172.177d,+7216+1.17376e-14d,+0+0j,+0+0d
2009-01-01 01:46:00 PST,+7216-3.36863e-15d,-1.30039e-13+8.88331e-13j,+6.47851e-09-98.3281d,+7216-1.07081e-14d,-1.88361e-14-2.58794e-15j,+1.37198e-10+172.177d,+7216-1.00529e-14d,+0+0j,+0+0d
2009-01-01 01:47:00 PST,+7216-2.62171e-15d,-6.65527e-13+6.78172e-14j,+4.82731e-09-174.182d,+7216+2.74298e-15d,-1.88361e-14-2.58794e-15j,+1.37198e-10+172.177d,+7216+3.39816e-15d,+0+0j,+0+0d
2009-01-01 01:48:00 PST,+7216-6.73818e-15d,-5.27503e-14-1.33769e-12j,+9.66025e-09+92.2582d,+7216+1.00932e-14d,-1.88361e-14-2.58794e-15j,+1.37198e-10+172.177d,+7216+1.07484e-14d,+0+0j,+0+0d
2009-01-01 01:49:00 PST,+7216-2.4919e-15d,-2.4323e-13-2.34594e-13j,+2.43849e-09+136.035d,+7216+3.11665e-15d,+4.79904e-14+6.59349e-15j,+3.49552e-10-7.82301d,+7216+1.44739e-15d,+0+0j,+0+0d
2009-01-01 01:50:00 PST,+7216-1.22156e-14d,+1.65206e-13+3.5308e-13j,+2.81293e-09-64.9251d,+7216-1.75833e-14d,-1.88361e-14-2.58794e-15j,+1.37198e-10+172.177d,+7216-1.69281e-14d,+0+0j,+0+0d
2009-01-01 01:51:00 PST,+7216-1.44525e-15d,-5.45154e-13+1.69913e-13j,+4.12048e-09-162.689d,+7216+1.17136e-15d,-1.88361e-14-2.58794e-15j,+1.37198e-10+172.177d,+7216+1.82654e-15d,+0+0j,+0+0d
2009-01-01 01:52:00 PST,+7216-7.60199e-15d,+1.86289e-13-4.26183e-13j,+3.35629e-09+66.3894d,+7216-6.82849e-15d,-3.69903e-15-5.48719e-16j,+2.69843e-11+171.562d,+7216-8.49774e-15d,+0+0j,+0+0d
2009-01-01 01:53:00 PST,+7216-1.16755e-15d,+5.49279e-13+6.55446e-15j,+3.96388e-09-0.683669d,+7216-3.47457e-15d,-1.49163e-14-2.83847e-14j,+2.31384e-10+117.722d,+7216-2.83152e-15d,+0+0j,+0+0d
2009-01-01 01:54:00 PST,+7216+2.56164e-15d,-3.44176e-13-2.57879e-13j,+3.10337e-09+143.157d,+7216+7.64928e-15d,-8.77243e-15-2.75406e-14j,+2.08571e-10+107.668d,+7216+8.07863e-15d,+0+0j,+0+0d
2009-01-01 01:55:00 PST,+7216+6.88169e-16d,-5.56686e-13+1.34367e-12j,+1.04951e-08-112.504d,+7216-1.03311e-14d,-1.73628e-14+2.39498e-14j,+2.1346e-10-125.941d,+7216-9.85135e-15d,+0+0j,+0+0d
2009-01-01 01:56:00 PST,+7216+1.76969e-15d,-1.92938e-13-1.20383e-12j,+8.79769e-09+99.1054d,+7216+1.35248e-14d,-1.38502e-14-1.90291e-15j,+1.00882e-10+172.177d,+7216+1.40066e-14d,+0+0j,+0+0d
2009-01-01 01:57:00 PST,+7216+1.33042e-15d,-3.15846e-13+2.49481e-13j,+2.90438e-09-141.695d,+7216+1.47047e-15d,-1.38502e-14-1.90291e-15j,+1.00882e-10+172.177d,+7216+1.95222e-15d,+0+0j,+0+0d
2009-01-01 01:58:00 PST,+7216-6.12451e-15d,+2.28452e-13-1.06036e-12j,+7.82712e-09+77.8416d,+7216+3.41498e-15d,-1.38502e-14-1.90291e-15j,+1.00882e-10+172.177d,+7216+3.89674e-15d,+0+0j,+0+0d
2009-01-01 01:59:00 PST,+7216+1.22232e-15d,+6.89355e-13-9.69845e-13j,+8.58616e-09+54.5952d,+7216+8.50814e-15d,-5.04025e-14-7.00591e-15j,+3.67201e-10+172.087d,+7216+6.66546e-15d,+0+0j,+0+0d
