# file...... voltage_data.csv
# date...... Wed Sep 14 09:17:52 2016
# user...... hard312
# host...... (null)
# trigger... (none)
# interval.. 5
# limit..... 0
# timestamp,substation_reg:tap_A, substation_meter:measured_voltage_A, feeder_meter:measured_voltage_A, branch_1_meter_1:measured_voltage_A, branch_1_meter_2:measured_voltage_A, branch_1_meter_3:measured_voltage_A, b1m1_house_meter:voltage_1, b1m2_house_meter:voltage_1, b1m3_house_meter:voltage_1
2009-08-08 07:53:45 PDT,-2,+7215.99-0.00023262d,+7126.91-0.000232783d,+7131.89-0.0346191d,+7129.3-0.0791926d,+7124.14-0.155556d,+122.85-0.00538511d,+122.782-0.106587d,+122.696-0.186293d
2009-08-08 07:53:50 PDT,-2,+7215.99-0.000232616d,+7126.91-0.000232779d,+7131.89-0.0346123d,+7129.31-0.0791858d,+7124.14-0.155549d,+122.85-0.00537416d,+122.782-0.106581d,+122.696-0.186287d
2009-08-08 07:53:55 PDT,-3,+7215.99-0.000232354d,+7083.18-0.000232518d,+7088.23-0.0344359d,+7085.64-0.0793716d,+7080.45-0.156377d,+122.098-0.00468909d,+122.03-0.106983d,+121.944-0.187384d
2009-08-08 07:54:00 PDT,-3,+7215.99-0.000232476d,+7083.18-0.00023264d,+7088.22-0.0345004d,+7085.63-0.0794362d,+7080.44-0.156441d,+122.098-0.00479356d,+122.03-0.107048d,+121.944-0.187449d
2009-08-08 07:54:05 PDT,-3,+7215.99-0.000232474d,+7083.18-0.000232638d,+7088.22-0.0344963d,+7085.63-0.0794321d,+7080.45-0.156437d,+122.098-0.00478695d,+122.03-0.107044d,+121.944-0.187445d
2009-08-08 07:54:10 PDT,-3,+7215.99-0.00023247d,+7083.18-0.000232634d,+7088.23-0.0344895d,+7085.63-0.0794253d,+7080.45-0.156431d,+122.098-0.00477598d,+122.03-0.107037d,+121.944-0.187438d
2009-08-08 07:54:15 PDT,-3,+7215.99-0.000232466d,+7083.18-0.00023263d,+7088.23-0.0344828d,+7085.63-0.0794185d,+7080.45-0.156424d,+122.098-0.00476502d,+122.03-0.10703d,+121.944-0.187431d
2009-08-08 07:54:20 PDT,-3,+7215.99-0.000232462d,+7083.18-0.000232626d,+7088.23-0.034476d,+7085.63-0.0794117d,+7080.45-0.156417d,+122.098-0.00475405d,+122.03-0.107024d,+121.944-0.187424d
2009-08-08 07:54:25 PDT,-3,+7215.99-0.000232458d,+7083.18-0.000232622d,+7088.23-0.0344692d,+7085.63-0.079405d,+7080.45-0.15641d,+122.098-0.00474309d,+122.03-0.107017d,+121.944-0.187417d
2009-08-08 07:54:30 PDT,-3,+7215.99-0.000232454d,+7083.18-0.000232618d,+7088.23-0.0344625d,+7085.64-0.0793982d,+7080.45-0.156403d,+122.098-0.00473215d,+122.03-0.10701d,+121.944-0.187411d
2009-08-08 07:54:35 PDT,-3,+7215.99-0.00023245d,+7083.18-0.000232614d,+7088.23-0.0344557d,+7085.64-0.0793914d,+7080.45-0.156397d,+122.098-0.00472119d,+122.03-0.107003d,+121.944-0.187404d
2009-08-08 07:54:40 PDT,-3,+7215.99-0.000315926d,+7083.18-0.000315917d,+7064.47-0.143368d,+7049.99-0.243358d,+7009.25-0.487075d,+121.689-0.113351d,+121.416-0.27115d,+120.624-0.607099d
2009-08-08 07:54:45 PDT,-3,+7215.99-0.000315922d,+7083.18-0.000315913d,+7064.47-0.143361d,+7049.99-0.243351d,+7009.25-0.487068d,+121.689-0.11334d,+121.416-0.271143d,+120.624-0.607092d
2009-08-08 07:54:50 PDT,-3,+7215.99-0.000315919d,+7083.18-0.000315909d,+7064.47-0.143354d,+7049.99-0.243344d,+7009.25-0.487061d,+121.689-0.113329d,+121.416-0.271137d,+120.624-0.607085d
2009-08-08 07:54:55 PDT,-2,+7215.99-0.000316378d,+7126.9-0.000316369d,+7108.22-0.142461d,+7093.8-0.241549d,+7053.2-0.482975d,+122.442-0.112942d,+122.17-0.26912d,+121.381-0.60184d
2009-08-08 07:55:00 PDT,-2,+7215.99-0.000316545d,+7126.9-0.000316535d,+7108.2-0.142582d,+7093.77-0.241698d,+7053.16-0.483212d,+122.442-0.113103d,+122.17-0.269269d,+121.381-0.602124d
2009-08-08 07:55:05 PDT,-2,+7215.99-0.000316542d,+7126.9-0.000316533d,+7108.2-0.142578d,+7093.77-0.241694d,+7053.16-0.483208d,+122.442-0.113096d,+122.17-0.269266d,+121.381-0.60212d
2009-08-08 07:55:10 PDT,-2,+7215.99-0.000316538d,+7126.9-0.000316529d,+7108.2-0.142571d,+7093.77-0.241688d,+7053.16-0.483201d,+122.442-0.113086d,+122.17-0.269259d,+121.381-0.602114d
2009-08-08 07:55:15 PDT,-2,+7215.99-0.000246873d,+7126.9-0.000246863d,+7108.21-0.142495d,+7093.78-0.241611d,+7053.16-0.483125d,+122.442-0.113005d,+122.17-0.269182d,+121.381-0.602037d
2009-08-08 07:55:20 PDT,-2,+7215.99-0.000246869d,+7126.9-0.000246859d,+7108.21-0.142488d,+7093.78-0.241605d,+7053.17-0.483118d,+122.442-0.112994d,+122.17-0.269176d,+121.381-0.60203d
2009-08-08 07:55:25 PDT,-2,+7215.99-0.000246865d,+7126.9-0.000246856d,+7108.21-0.142482d,+7093.78-0.241598d,+7053.17-0.483111d,+122.442-0.112984d,+122.17-0.269169d,+121.381-0.602023d
2009-08-08 07:55:30 PDT,-2,+7215.99-0.000246861d,+7126.9-0.000246852d,+7108.21-0.142475d,+7093.78-0.241591d,+7053.17-0.483105d,+122.442-0.112973d,+122.17-0.269162d,+121.381-0.602017d
2009-08-08 07:55:35 PDT,-2,+7215.99-0.000246857d,+7126.9-0.000246848d,+7108.21-0.142468d,+7093.78-0.241585d,+7053.17-0.483098d,+122.442-0.112962d,+122.17-0.269156d,+121.381-0.60201d
2009-08-08 07:55:40 PDT,-2,+7215.99-0.000297828d,+7126.9-0.000297716d,+7093.89-0.209053d,+7079.44-0.308463d,+7038.78-0.550722d,+122.122-0.232834d,+121.923-0.336106d,+121.133-0.670011d
2009-08-08 07:55:45 PDT,-2,+7215.99-0.000297824d,+7126.9-0.000297712d,+7093.89-0.209047d,+7079.45-0.308457d,+7038.78-0.550715d,+122.122-0.232824d,+121.923-0.3361d,+121.133-0.670004d
2009-08-08 07:55:50 PDT,-2,+7215.99-0.00029782d,+7126.9-0.000297708d,+7093.89-0.20904d,+7079.45-0.30845d,+7038.79-0.550708d,+122.122-0.232813d,+121.923-0.336093d,+121.133-0.669997d
2009-08-08 07:55:55 PDT,-1,+7215.99-0.000298417d,+7171.17-0.000298307d,+7138.24-0.207497d,+7123.84-0.306003d,+7083.33-0.545968d,+122.886-0.231251d,+122.688-0.333425d,+121.901-0.664097d
2009-08-08 07:56:00 PDT,-1,+7215.99-0.000298574d,+7171.17-0.000298464d,+7138.21-0.207652d,+7123.81-0.306187d,+7083.28-0.546239d,+122.886-0.231473d,+122.687-0.333609d,+121.9-0.664414d
2009-08-08 07:56:05 PDT,-1,+7215.99-0.000298572d,+7171.17-0.000298461d,+7138.21-0.207648d,+7123.81-0.306183d,+7083.28-0.546235d,+122.886-0.231467d,+122.687-0.333605d,+121.9-0.664411d
2009-08-08 07:56:10 PDT,-1,+7215.99-0.000298568d,+7171.17-0.000298458d,+7138.21-0.207641d,+7123.81-0.306176d,+7083.28-0.546229d,+122.886-0.231457d,+122.687-0.333598d,+121.9-0.664404d
2009-08-08 07:56:15 PDT,-1,+7215.99-0.000298564d,+7171.17-0.000298454d,+7138.21-0.207635d,+7123.81-0.30617d,+7083.28-0.546222d,+122.886-0.231446d,+122.687-0.333592d,+121.9-0.664398d
2009-08-08 07:56:20 PDT,-1,+7215.99-0.00029856d,+7171.17-0.00029845d,+7138.21-0.207628d,+7123.81-0.306163d,+7083.28-0.546215d,+122.886-0.231436d,+122.687-0.333585d,+121.9-0.664391d
2009-08-08 07:56:25 PDT,-1,+7215.99-0.000298556d,+7171.17-0.000298446d,+7138.21-0.207622d,+7123.81-0.306157d,+7083.29-0.546209d,+122.886-0.231425d,+122.687-0.333579d,+121.9-0.664384d
2009-08-08 07:56:30 PDT,-1,+7215.99-0.000298552d,+7171.17-0.000298442d,+7138.22-0.207615d,+7123.81-0.30615d,+7083.29-0.546202d,+122.886-0.231414d,+122.687-0.333572d,+121.9-0.664378d
2009-08-08 07:56:35 PDT,-1,+7215.99-0.000298548d,+7171.17-0.000298438d,+7138.22-0.207609d,+7123.82-0.306144d,+7083.29-0.546196d,+122.886-0.231404d,+122.687-0.333566d,+121.9-0.664371d
2009-08-08 07:56:40 PDT,-1,+7215.99-0.000206559d,+7171.17-0.000206449d,+7138.22-0.20751d,+7123.82-0.306045d,+7083.29-0.546097d,+122.886-0.231301d,+122.687-0.333467d,+121.9-0.664272d
2009-08-08 07:56:45 PDT,-1,+7215.99-0.000206555d,+7171.17-0.000206445d,+7138.22-0.207504d,+7123.82-0.306039d,+7083.29-0.54609d,+122.886-0.231291d,+122.687-0.333461d,+121.9-0.664266d
2009-08-08 07:56:50 PDT,-1,+7215.99-0.000206552d,+7171.17-0.000206442d,+7138.22-0.207497d,+7123.82-0.306032d,+7083.29-0.546084d,+122.886-0.23128d,+122.687-0.333454d,+121.9-0.664259d
2009-08-08 07:56:55 PDT,-1,+7215.99-0.000206548d,+7171.17-0.000206438d,+7138.22-0.207491d,+7123.82-0.306026d,+7083.3-0.546077d,+122.886-0.23127d,+122.687-0.333448d,+121.9-0.664253d
2009-08-08 07:57:00 PDT,-1,+7215.99-0.000206657d,+7171.17-0.000206547d,+7138.2-0.207646d,+7123.79-0.30621d,+7083.24-0.546349d,+122.885-0.231493d,+122.687-0.333632d,+121.899-0.664571d
2009-08-08 07:57:05 PDT,-1,+7215.99-0.000206655d,+7171.17-0.000206545d,+7138.2-0.207643d,+7123.79-0.306206d,+7083.24-0.546345d,+122.885-0.231487d,+122.687-0.333628d,+121.899-0.664567d
2009-08-08 07:57:10 PDT,-1,+7215.99-0.000206651d,+7171.17-0.000206541d,+7138.2-0.207636d,+7123.79-0.3062d,+7083.24-0.546338d,+122.885-0.231477d,+122.687-0.333622d,+121.899-0.664561d
2009-08-08 07:57:15 PDT,-1,+7215.99-0.000206647d,+7171.17-0.000206537d,+7138.2-0.20763d,+7123.79-0.306193d,+7083.24-0.546332d,+122.885-0.231467d,+122.687-0.333615d,+121.899-0.664554d
2009-08-08 07:57:20 PDT,-1,+7215.99-0.000206644d,+7171.17-0.000206533d,+7138.2-0.207623d,+7123.79-0.306187d,+7083.24-0.546326d,+122.885-0.231456d,+122.687-0.333609d,+121.899-0.664548d
2009-08-08 07:57:25 PDT,-1,+7215.99-0.00020664d,+7171.17-0.00020653d,+7138.2-0.207617d,+7123.79-0.30618d,+7083.25-0.546319d,+122.885-0.231446d,+122.687-0.333602d,+121.899-0.664541d
2009-08-08 07:57:30 PDT,-1,+7215.99-0.000206636d,+7171.17-0.000206526d,+7138.2-0.207611d,+7123.79-0.306174d,+7083.25-0.546313d,+122.885-0.231436d,+122.687-0.333596d,+121.899-0.664535d
2009-08-08 07:57:35 PDT,-1,+7215.99-0.000206632d,+7171.17-0.000206522d,+7138.2-0.207604d,+7123.79-0.306168d,+7083.25-0.546306d,+122.885-0.231425d,+122.687-0.33359d,+121.899-0.664528d
2009-08-08 07:57:40 PDT,-1,+7216-0.000155472d,+7171.18-0.000155463d,+7152.48-0.141593d,+7138.09-0.239869d,+7097.59-0.479277d,+123.204-0.112586d,+122.933-0.26722d,+122.146-0.59713d
2009-08-08 07:57:45 PDT,-1,+7216-0.000155469d,+7171.18-0.00015546d,+7152.48-0.141587d,+7138.09-0.239862d,+7097.6-0.479271d,+123.204-0.112576d,+122.933-0.267214d,+122.146-0.597124d
2009-08-08 07:57:50 PDT,-1,+7216-0.000155465d,+7171.18-0.000155456d,+7152.49-0.14158d,+7138.1-0.239856d,+7097.6-0.479264d,+123.204-0.112566d,+122.933-0.267208d,+122.146-0.597117d
2009-08-08 07:57:55 PDT,-1,+7216-0.000155461d,+7171.18-0.000155452d,+7152.49-0.141574d,+7138.1-0.23985d,+7097.6-0.479258d,+123.205-0.112555d,+122.933-0.267201d,+122.146-0.597111d
2009-08-08 07:58:00 PDT,-1,+7216-0.000155545d,+7171.18-0.000155536d,+7152.47-0.141696d,+7138.07-0.24d,+7097.55-0.479495d,+123.204-0.112719d,+122.933-0.267352d,+122.145-0.597394d
2009-08-08 07:58:05 PDT,-1,+7216-0.000155542d,+7171.18-0.000155533d,+7152.47-0.141693d,+7138.07-0.239997d,+7097.55-0.479491d,+123.204-0.112713d,+122.933-0.267348d,+122.145-0.597391d
2009-08-08 07:58:10 PDT,-1,+7216-0.000155539d,+7171.18-0.00015553d,+7152.47-0.141686d,+7138.07-0.23999d,+7097.55-0.479485d,+123.204-0.112703d,+122.933-0.267342d,+122.145-0.597384d
2009-08-08 07:58:15 PDT,-1,+7216-0.000155535d,+7171.18-0.000155526d,+7152.47-0.14168d,+7138.07-0.239984d,+7097.55-0.479479d,+123.204-0.112692d,+122.933-0.267336d,+122.145-0.597378d
2009-08-08 07:58:20 PDT,-1,+7216-0.000155531d,+7171.18-0.000155522d,+7152.47-0.141674d,+7138.07-0.239978d,+7097.55-0.479472d,+123.204-0.112682d,+122.933-0.267329d,+122.145-0.597371d
2009-08-08 07:58:25 PDT,-1,+7216-0.000155527d,+7171.18-0.000155518d,+7152.47-0.141667d,+7138.07-0.239971d,+7097.55-0.479466d,+123.204-0.112672d,+122.933-0.267323d,+122.145-0.597365d
2009-08-08 07:58:30 PDT,-1,+7216-0.000155524d,+7171.18-0.000155515d,+7152.47-0.141661d,+7138.07-0.239965d,+7097.56-0.47946d,+123.204-0.112662d,+122.933-0.267317d,+122.145-0.597359d
2009-08-08 07:58:35 PDT,-1,+7216-0.00015552d,+7171.18-0.000155511d,+7152.47-0.141655d,+7138.07-0.239959d,+7097.56-0.479453d,+123.204-0.112652d,+122.933-0.26731d,+122.145-0.597352d
2009-08-08 07:58:40 PDT,-1,+7215.99-0.000218554d,+7171.17-0.000218545d,+7152.47-0.141712d,+7138.07-0.240016d,+7097.55-0.47951d,+123.204-0.112705d,+122.933-0.267367d,+122.145-0.597409d
2009-08-08 07:58:45 PDT,-1,+7215.99-0.000218551d,+7171.17-0.000218542d,+7152.47-0.141705d,+7138.07-0.240009d,+7097.55-0.479504d,+123.204-0.112694d,+122.933-0.267361d,+122.145-0.597403d
2009-08-08 07:58:50 PDT,-1,+7215.99-0.000218547d,+7171.17-0.000218538d,+7152.47-0.141699d,+7138.07-0.240003d,+7097.56-0.479498d,+123.204-0.112684d,+122.933-0.267355d,+122.145-0.597397d
2009-08-08 07:58:55 PDT,-1,+7215.99-0.000218543d,+7171.17-0.000218534d,+7152.47-0.141693d,+7138.07-0.239997d,+7097.56-0.479491d,+123.204-0.112674d,+122.933-0.267348d,+122.145-0.59739d
2009-08-08 07:59:00 PDT,-1,+7215.99-0.00021866d,+7171.17-0.000218651d,+7152.45-0.141816d,+7138.05-0.240148d,+7097.51-0.479729d,+123.204-0.112839d,+122.932-0.2675d,+122.145-0.597674d
2009-08-08 07:59:05 PDT,-1,+7215.99-0.000218658d,+7171.17-0.000218649d,+7152.45-0.141812d,+7138.05-0.240144d,+7097.51-0.479726d,+123.204-0.112833d,+122.932-0.267496d,+122.145-0.597671d
2009-08-08 07:59:10 PDT,-1,+7215.99-0.000218654d,+7171.17-0.000218645d,+7152.45-0.141806d,+7138.05-0.240138d,+7097.51-0.479719d,+123.204-0.112823d,+122.932-0.26749d,+122.145-0.597665d
2009-08-08 07:59:15 PDT,-1,+7215.99-0.000218651d,+7171.17-0.000218642d,+7152.45-0.1418d,+7138.05-0.240132d,+7097.51-0.479713d,+123.204-0.112813d,+122.932-0.267484d,+122.145-0.597658d
2009-08-08 07:59:20 PDT,-1,+7215.99-0.000218647d,+7171.17-0.000218638d,+7152.45-0.141793d,+7138.05-0.240126d,+7097.51-0.479707d,+123.204-0.112803d,+122.932-0.267478d,+122.145-0.597652d
2009-08-08 07:59:25 PDT,-1,+7215.99-0.000218643d,+7171.17-0.000218634d,+7152.45-0.141787d,+7138.05-0.240119d,+7097.51-0.4797d,+123.204-0.112793d,+122.932-0.267471d,+122.145-0.597646d
2009-08-08 07:59:30 PDT,-1,+7215.99-0.00021864d,+7171.17-0.00021863d,+7152.45-0.141781d,+7138.05-0.240113d,+7097.51-0.479694d,+123.204-0.112782d,+122.932-0.267465d,+122.145-0.597639d
2009-08-08 07:59:35 PDT,-1,+7215.99-0.000218636d,+7171.17-0.000218627d,+7152.45-0.141775d,+7138.05-0.240107d,+7097.52-0.479688d,+123.204-0.112772d,+122.933-0.267459d,+122.145-0.597633d
2009-08-08 07:59:40 PDT,-1,+7215.99-0.000218632d,+7171.17-0.000218623d,+7152.46-0.141769d,+7138.05-0.240101d,+7097.52-0.479682d,+123.204-0.112762d,+122.933-0.267453d,+122.145-0.597627d
2009-08-08 07:59:45 PDT,-1,+7215.99-0.000218628d,+7171.17-0.000218619d,+7152.46-0.141762d,+7138.05-0.240095d,+7097.52-0.479675d,+123.204-0.112752d,+122.933-0.267446d,+122.145-0.597621d
2009-08-08 07:59:50 PDT,-1,+7215.99-0.000218625d,+7171.17-0.000218616d,+7152.46-0.141756d,+7138.05-0.240088d,+7097.52-0.479669d,+123.204-0.112742d,+122.933-0.26744d,+122.145-0.597614d
2009-08-08 07:59:55 PDT,-1,+7215.99-0.000218621d,+7171.17-0.000218612d,+7152.46-0.14175d,+7138.06-0.240082d,+7097.52-0.479663d,+123.204-0.112732d,+122.933-0.267434d,+122.145-0.597608d
2009-08-08 08:00:00 PDT,-1,+7215.99-0.000219067d,+7171.17-0.000219057d,+7152.37-0.142423d,+7137.96-0.240785d,+7097.4-0.480455d,+123.202-0.113788d,+122.931-0.268137d,+122.143-0.598449d
2009-08-08 08:00:05 PDT,-1,+7215.99-0.000219065d,+7171.17-0.000219055d,+7152.37-0.14242d,+7137.96-0.240782d,+7097.4-0.480452d,+123.202-0.113783d,+122.931-0.268134d,+122.143-0.598446d
2009-08-08 08:00:10 PDT,-1,+7215.99-0.000219061d,+7171.17-0.000219052d,+7152.37-0.142414d,+7137.96-0.240776d,+7097.4-0.480446d,+123.202-0.113774d,+122.931-0.268128d,+122.143-0.59844d
2009-08-08 08:00:15 PDT,-1,+7215.99-0.000219058d,+7171.17-0.000219049d,+7152.37-0.142408d,+7137.96-0.24077d,+7097.4-0.480441d,+123.202-0.113765d,+122.931-0.268122d,+122.143-0.598434d
2009-08-08 08:00:20 PDT,-1,+7215.99-0.000219054d,+7171.17-0.000219045d,+7152.37-0.142402d,+7137.96-0.240764d,+7097.4-0.480435d,+123.202-0.113755d,+122.931-0.268117d,+122.143-0.598428d
2009-08-08 08:00:25 PDT,-1,+7215.99-0.000219051d,+7171.17-0.000219042d,+7152.37-0.142397d,+7137.96-0.240759d,+7097.41-0.480429d,+123.202-0.113746d,+122.931-0.268111d,+122.143-0.598422d
2009-08-08 08:00:30 PDT,-1,+7215.99-0.000219047d,+7171.17-0.000219038d,+7152.37-0.142391d,+7137.96-0.240753d,+7097.41-0.480423d,+123.202-0.113737d,+122.931-0.268105d,+122.143-0.598417d
2009-08-08 08:00:35 PDT,-1,+7215.99-0.000221991d,+7171.17-0.000221988d,+7151.95-0.148594d,+7137.32-0.250084d,+7096.77-0.489787d,+123.195-0.119931d,+122.92-0.281513d,+122.132-0.607797d
2009-08-08 08:00:40 PDT,-1,+7215.99-0.000221988d,+7171.17-0.000221985d,+7151.95-0.148588d,+7137.33-0.250079d,+7096.77-0.489781d,+123.195-0.119922d,+122.92-0.281507d,+122.132-0.607791d
2009-08-08 08:00:45 PDT,-1,+7215.99-0.000221984d,+7171.17-0.000221981d,+7151.95-0.148582d,+7137.33-0.250073d,+7096.77-0.489776d,+123.195-0.119912d,+122.92-0.281501d,+122.132-0.607785d
2009-08-08 08:00:50 PDT,-1,+7215.99-0.000221981d,+7171.17-0.000221978d,+7151.95-0.148576d,+7137.33-0.250067d,+7096.77-0.48977d,+123.195-0.119903d,+122.92-0.281495d,+122.132-0.60778d
2009-08-08 08:00:55 PDT,-1,+7215.99-0.000221977d,+7171.17-0.000221974d,+7151.95-0.148571d,+7137.33-0.250061d,+7096.77-0.489764d,+123.195-0.119894d,+122.92-0.28149d,+122.132-0.607774d
2009-08-08 08:01:00 PDT,-1,+7215.99-0.000221683d,+7171.17-0.00022168d,+7152.02-0.147986d,+7137.39-0.249511d,+7096.81-0.489319d,+123.196-0.118902d,+122.921-0.280939d,+122.132-0.607385d
2009-08-08 08:01:05 PDT,-1,+7215.99-0.000221682d,+7171.17-0.000221679d,+7152.02-0.147983d,+7137.39-0.249508d,+7096.81-0.489316d,+123.196-0.118897d,+122.921-0.280936d,+122.132-0.607382d
2009-08-08 08:01:10 PDT,-1,+7216-0.000137466d,+7171.18-0.000137634d,+7175.7-0.0407693d,+7172.91-0.0880949d,+7167.75-0.16383d,+123.604-0.0119475d,+123.533-0.119327d,+123.448-0.194302d
2009-08-08 08:01:15 PDT,-1,+7216-0.000137462d,+7171.18-0.00013763d,+7175.7-0.0407632d,+7172.91-0.0880888d,+7167.75-0.163824d,+123.604-0.0119376d,+123.533-0.119321d,+123.448-0.194296d
2009-08-08 08:01:20 PDT,-1,+7216-0.000137458d,+7171.18-0.000137627d,+7175.7-0.0407571d,+7172.91-0.0880827d,+7167.75-0.163818d,+123.604-0.0119278d,+123.533-0.119315d,+123.448-0.19429d
2009-08-08 08:01:25 PDT,-2,+7216-0.000137172d,+7126.91-0.000137342d,+7131.5-0.0406195d,+7128.7-0.0883246d,+7123.53-0.164697d,+122.843-0.0112839d,+122.772-0.119801d,+122.686-0.195438d
2009-08-08 08:01:30 PDT,-2,+7215.99-0.000207066d,+7126.91-0.000207236d,+7131.49-0.0406832d,+7128.69-0.0883884d,+7123.53-0.164761d,+122.843-0.0113437d,+122.772-0.119865d,+122.686-0.195502d
2009-08-08 08:01:35 PDT,-2,+7215.99-0.000207062d,+7126.91-0.000207232d,+7131.49-0.0406771d,+7128.7-0.0883822d,+7123.53-0.164755d,+122.843-0.0113337d,+122.772-0.119858d,+122.686-0.195496d
2009-08-08 08:01:40 PDT,-3,+7215.99-0.000206782d,+7083.18-0.000206952d,+7087.83-0.0405383d,+7085.03-0.0886253d,+7079.84-0.16564d,+122.091-0.0106855d,+122.02-0.120347d,+121.934-0.19665d
2009-08-08 08:01:45 PDT,-3,+7215.99-0.000206778d,+7083.18-0.000206949d,+7087.83-0.0405321d,+7085.03-0.0886191d,+7079.84-0.165633d,+122.091-0.0106753d,+122.02-0.12034d,+121.934-0.196644d
2009-08-08 08:01:50 PDT,-3,+7215.99-0.000206774d,+7083.18-0.000206945d,+7087.84-0.0405258d,+7085.03-0.0886128d,+7079.85-0.165627d,+122.091-0.0106652d,+122.02-0.120334d,+121.934-0.196638d
2009-08-08 08:01:55 PDT,-3,+7215.99-0.000206771d,+7083.18-0.000206941d,+7087.84-0.0405196d,+7085.03-0.0886066d,+7079.85-0.165621d,+122.091-0.0106551d,+122.02-0.120328d,+121.934-0.196632d
2009-08-08 08:02:00 PDT,-3,+7215.99-0.000206798d,+7083.18-0.000206969d,+7087.85-0.0404154d,+7085.05-0.0885023d,+7079.86-0.165516d,+122.092-0.0104863d,+122.02-0.120224d,+121.934-0.196527d
2009-08-08 08:02:05 PDT,-3,+7215.99-0.000206797d,+7083.18-0.000206967d,+7087.85-0.0404127d,+7085.05-0.0884995d,+7079.86-0.165513d,+122.092-0.0104818d,+122.02-0.120221d,+121.934-0.196524d
2009-08-08 08:02:10 PDT,-3,+7215.99-0.000206793d,+7083.18-0.000206964d,+7087.85-0.0404064d,+7085.05-0.0884933d,+7079.86-0.165507d,+122.092-0.0104717d,+122.02-0.120215d,+121.934-0.196518d
2009-08-08 08:02:15 PDT,-3,+7215.99-0.000206789d,+7083.18-0.00020696d,+7087.85-0.0404002d,+7085.05-0.088487d,+7079.86-0.165501d,+122.092-0.0104616d,+122.02-0.120208d,+121.934-0.196512d
2009-08-08 08:02:20 PDT,-3,+7215.99-0.000257708d,+7083.18-0.000257777d,+7073.5-0.10764d,+7070.69-0.155854d,+7065.5-0.233082d,+121.771-0.131439d,+121.773-0.187657d,+121.686-0.264182d
2009-08-08 08:02:25 PDT,-3,+7215.99-0.000257704d,+7083.18-0.000257773d,+7073.5-0.107634d,+7070.69-0.155848d,+7065.5-0.233075d,+121.771-0.131429d,+121.773-0.187651d,+121.686-0.264176d
2009-08-08 08:02:30 PDT,-3,+7215.99-0.0002577d,+7083.18-0.000257769d,+7073.5-0.107628d,+7070.69-0.155842d,+7065.5-0.233069d,+121.771-0.131419d,+121.773-0.187645d,+121.687-0.26417d
2009-08-08 08:02:35 PDT,-3,+7215.99-0.000257697d,+7083.18-0.000257766d,+7073.5-0.107622d,+7070.69-0.155835d,+7065.5-0.233063d,+121.771-0.131408d,+121.773-0.187638d,+121.687-0.264164d
2009-08-08 08:02:40 PDT,-3,+7215.99-0.000257693d,+7083.18-0.000257762d,+7073.5-0.107615d,+7070.69-0.155829d,+7065.5-0.233057d,+121.771-0.131398d,+121.773-0.187632d,+121.687-0.264157d
2009-08-08 08:02:45 PDT,-3,+7215.99-0.000194324d,+7083.18-0.000194393d,+7073.5-0.107546d,+7070.7-0.15576d,+7065.51-0.232987d,+121.771-0.131325d,+121.773-0.187562d,+121.687-0.264088d
2009-08-08 08:02:50 PDT,-3,+7215.99-0.00019432d,+7083.18-0.000194389d,+7073.51-0.107539d,+7070.7-0.155753d,+7065.51-0.232981d,+121.771-0.131315d,+121.773-0.187556d,+121.687-0.264081d
2009-08-08 08:02:55 PDT,-3,+7215.99-0.000194316d,+7083.18-0.000194386d,+7073.51-0.107533d,+7070.7-0.155747d,+7065.51-0.232974d,+121.771-0.131305d,+121.773-0.18755d,+121.687-0.264075d
2009-08-08 08:03:00 PDT,-3,+7215.99-0.000194335d,+7083.18-0.000194404d,+7073.51-0.107472d,+7070.7-0.155686d,+7065.51-0.232913d,+121.771-0.131213d,+121.773-0.187489d,+121.687-0.264014d
2009-08-08 08:03:05 PDT,-3,+7215.98-0.000505615d,+7083.17-0.000505008d,+6984.22-0.513732d,+6936.95-0.770461d,+6931.71-0.849742d,+120.233-0.5375d,+119.013-1.14131d,+119.382-0.881707d
2009-08-08 08:03:10 PDT,-3,+7215.98-0.000505611d,+7083.17-0.000505005d,+6984.22-0.513726d,+6936.95-0.770455d,+6931.71-0.849736d,+120.233-0.53749d,+119.013-1.14131d,+119.382-0.881701d
2009-08-08 08:03:15 PDT,-3,+7215.98-0.000505607d,+7083.17-0.000505001d,+6984.22-0.51372d,+6936.95-0.770448d,+6931.71-0.849729d,+120.233-0.53748d,+119.013-1.1413d,+119.382-0.881694d
2009-08-08 08:03:20 PDT,-2,+7215.98-0.000506744d,+7126.89-0.000506145d,+7028.28-0.509216d,+6981.2-0.763465d,+6975.97-0.842054d,+120.992-0.532958d,+119.777-1.13061d,+120.145-0.873727d
2009-08-08 08:03:25 PDT,-2,+7215.98-0.000506741d,+7126.89-0.000506141d,+7028.28-0.50921d,+6981.2-0.763459d,+6975.97-0.842047d,+120.992-0.532948d,+119.777-1.13061d,+120.145-0.873721d
2009-08-08 08:03:30 PDT,-2,+7215.98-0.000506737d,+7126.89-0.000506137d,+7028.29-0.509204d,+6981.2-0.763452d,+6975.97-0.842041d,+120.992-0.532938d,+119.777-1.1306d,+120.145-0.873714d
2009-08-08 08:03:35 PDT,-1,+7215.98-0.000507896d,+7171.16-0.000507304d,+7072.89-0.504729d,+7025.98-0.756515d,+7020.78-0.834415d,+121.76-0.528445d,+120.55-1.11998d,+120.916-0.8658d
