# file...... IEEE_13_house_EVs_work_transformer_power.csv
# date...... Fri Mar 30 15:35:22 2012
# user...... D3X593
# host...... (null)
# target.... transformer 24
# trigger... (none)
# interval.. 60
# limit..... 38880
# timestamp,power_in.real,power_in.imag
2009-07-01 04:33:00 MDT,+76351.5,+12457.5
2009-07-01 04:34:00 MDT,+69324.2,+10561.2
2009-07-01 04:35:00 MDT,+68877.8,+9309.11
2009-07-01 04:36:00 MDT,+67265.9,+8907.18
2009-07-01 04:37:00 MDT,+91047.5,+15025.9
2009-07-01 04:38:00 MDT,+76881.8,+11340.7
2009-07-01 04:39:00 MDT,+79414.7,+11999.3
2009-07-01 04:40:00 MDT,+71790.1,+10064.9
2009-07-01 04:41:00 MDT,+63752,+9112.25
2009-07-01 04:42:00 MDT,+70159.1,+10647.8
2009-07-01 04:43:00 MDT,+73715.7,+11572.6
2009-07-01 04:44:00 MDT,+85655.3,+13524.8
2009-07-01 04:45:00 MDT,+88009,+12974.8
2009-07-01 04:46:00 MDT,+88670.3,+13146.5
2009-07-01 04:47:00 MDT,+71635.3,+9792.01
2009-07-01 04:48:00 MDT,+66710.3,+8504.7
2009-07-01 04:49:00 MDT,+52776.1,+4911.61
2009-07-01 04:50:00 MDT,+54909,+6470.89
2009-07-01 04:51:00 MDT,+55045.9,+6505.96
2009-07-01 04:52:00 MDT,+43366.9,+4675.04
2009-07-01 04:53:00 MDT,+37395.7,+3149.88
2009-07-01 04:54:00 MDT,+59965.3,+7676.84
2009-07-01 04:55:00 MDT,+64447.4,+7631.5
2009-07-01 04:56:00 MDT,+85779,+13157
2009-07-01 04:57:00 MDT,+90778.2,+13371.9
2009-07-01 04:58:00 MDT,+82847.2,+11195
2009-07-01 04:59:00 MDT,+78349.9,+10039.8
2009-07-01 05:00:00 MDT,+74170.4,+8958.01
2009-07-01 05:01:00 MDT,+73297.9,+7487.84
2009-07-01 05:02:00 MDT,+84246.4,+8112.18
2009-07-01 05:03:00 MDT,+104573,+11013.5
2009-07-01 05:04:00 MDT,+108645,+12069.4
2009-07-01 05:05:00 MDT,+99099.1,+8378.33
2009-07-01 05:06:00 MDT,+87857.3,+5319.18
2009-07-01 05:07:00 MDT,+101738,+6470.53
2009-07-01 05:08:00 MDT,+122363,+10787.5
2009-07-01 05:09:00 MDT,+124745,+11419.4
2009-07-01 05:10:00 MDT,+120440,+11409.5
2009-07-01 05:11:00 MDT,+105973,+6433.78
2009-07-01 05:12:00 MDT,+94375,+4515.13
2009-07-01 05:13:00 MDT,+99374.6,+5810.27
2009-07-01 05:14:00 MDT,+106923,+7481.14
2009-07-01 05:15:00 MDT,+113062,+9155.45
2009-07-01 05:16:00 MDT,+111546,+9940.9
2009-07-01 05:17:00 MDT,+112310,+9063.81
2009-07-01 05:18:00 MDT,+122157,+11662.8
2009-07-01 05:19:00 MDT,+121612,+12680.1
2009-07-01 05:20:00 MDT,+112770,+10303.2
2009-07-01 05:21:00 MDT,+106689,+8703.18
2009-07-01 05:22:00 MDT,+89975.7,+4440.63
2009-07-01 05:23:00 MDT,+84041.8,+4210.45
2009-07-01 05:24:00 MDT,+89711.8,+5645.88
2009-07-01 05:25:00 MDT,+85685.1,+4572.21
2009-07-01 05:26:00 MDT,+85688.1,+4572.99
2009-07-01 05:27:00 MDT,+80510.6,+4380.15
2009-07-01 05:28:00 MDT,+112901,+11670.3
2009-07-01 05:29:00 MDT,+143780,+20006.3
2009-07-01 05:30:00 MDT,+139381,+18826.2
2009-07-01 05:31:00 MDT,+115391,+12628.7
2009-07-01 05:32:00 MDT,+131831,+14702.3
2009-07-01 05:33:00 MDT,+127929,+13656.2
2009-07-01 05:34:00 MDT,+131159,+14491.7
2009-07-01 05:35:00 MDT,+121818,+10838.1
2009-07-01 05:36:00 MDT,+117981,+11970.2
2009-07-01 05:37:00 MDT,+129604,+11492.7
2009-07-01 05:38:00 MDT,+129984,+11783.2
2009-07-01 05:39:00 MDT,+112654,+8335.54
2009-07-01 05:40:00 MDT,+112081,+8180.6
2009-07-01 05:41:00 MDT,+96187.9,+2826.37
2009-07-01 05:42:00 MDT,+102128,+4395.06
2009-07-01 05:43:00 MDT,+121058,+8169.22
2009-07-01 05:44:00 MDT,+142574,+13866.7
2009-07-01 05:45:00 MDT,+137396,+12529.2
2009-07-01 05:46:00 MDT,+158528,+15853.6
2009-07-01 05:47:00 MDT,+149909,+12349.2
2009-07-01 05:48:00 MDT,+170909,+19114
2009-07-01 05:49:00 MDT,+157755,+15618.1
2009-07-01 05:50:00 MDT,+150086,+13572.7
2009-07-01 05:51:00 MDT,+111955,+3447.97
2009-07-01 05:52:00 MDT,+102559,+3337.8
2009-07-01 05:53:00 MDT,+96552.5,+4932.28
2009-07-01 05:54:00 MDT,+102489,+7726.68
2009-07-01 05:55:00 MDT,+112938,+11491.7
2009-07-01 05:56:00 MDT,+133395,+15793.3
2009-07-01 05:57:00 MDT,+148798,+18823.8
2009-07-01 05:58:00 MDT,+149179,+18941.1
2009-07-01 05:59:00 MDT,+147557,+18568.8
2009-07-01 06:00:00 MDT,+123003,+11798.4
2009-07-01 06:01:00 MDT,+140401,+16359.7
2009-07-01 06:02:00 MDT,+143134,+15990.8
2009-07-01 06:03:00 MDT,+152192,+17252.9
2009-07-01 06:04:00 MDT,+152369,+14789.5
2009-07-01 06:05:00 MDT,+136207,+12601.3
2009-07-01 06:06:00 MDT,+145737,+12773.8
2009-07-01 06:07:00 MDT,+151693,+15441.1
2009-07-01 06:08:00 MDT,+159448,+18674.3
2009-07-01 06:09:00 MDT,+144167,+14600.1
2009-07-01 06:10:00 MDT,+136398,+10167.8
2009-07-01 06:11:00 MDT,+128693,+8135.99
2009-07-01 06:12:00 MDT,+112438,+5053.84
2009-07-01 06:13:00 MDT,+117009,+6188.12
2009-07-01 06:14:00 MDT,+125503,+8407.24
2009-07-01 06:15:00 MDT,+138184,+11708.4
2009-07-01 06:16:00 MDT,+191587,+23865.7
2009-07-01 06:17:00 MDT,+211437,+29216.4
2009-07-01 06:18:00 MDT,+223075,+31438
2009-07-01 06:19:00 MDT,+212379,+28517
2009-07-01 06:20:00 MDT,+209914,+25510.5
2009-07-01 06:21:00 MDT,+195642,+21581
2009-07-01 06:22:00 MDT,+199250,+22541.5
2009-07-01 06:23:00 MDT,+188926,+20838.3
2009-07-01 06:24:00 MDT,+173172,+17953.5
2009-07-01 06:25:00 MDT,+151687,+10972.7
2009-07-01 06:26:00 MDT,+157550,+14744.4
2009-07-01 06:27:00 MDT,+158143,+13729.2
2009-07-01 06:28:00 MDT,+164998,+13302.8
2009-07-01 06:29:00 MDT,+181568,+18697.8
2009-07-01 06:30:00 MDT,+195601,+21480.7
2009-07-01 06:31:00 MDT,+186018,+18848.6
2009-07-01 06:32:00 MDT,+202029,+23087.1
2009-07-01 06:33:00 MDT,+197709,+21886.7
2009-07-01 06:34:00 MDT,+224558,+30408.8
2009-07-01 06:35:00 MDT,+212554,+27096
2009-07-01 06:36:00 MDT,+215182,+27811.5
2009-07-01 06:37:00 MDT,+183450,+19171.7
2009-07-01 06:38:00 MDT,+166107,+14473.8
2009-07-01 06:39:00 MDT,+166579,+14585.8
2009-07-01 06:40:00 MDT,+172162,+17234.6
2009-07-01 06:41:00 MDT,+199541,+27025
2009-07-01 06:42:00 MDT,+211599,+29128.7
2009-07-01 06:43:00 MDT,+208033,+28181.1
2009-07-01 06:44:00 MDT,+199835,+27143
2009-07-01 06:45:00 MDT,+175353,+20497.9
2009-07-01 06:46:00 MDT,+177654,+21117.4
2009-07-01 06:47:00 MDT,+176386,+20743.2
2009-07-01 06:48:00 MDT,+160900,+12850.7
2009-07-01 06:49:00 MDT,+166365,+15387
2009-07-01 06:50:00 MDT,+178682,+18707.1
2009-07-01 06:51:00 MDT,+193946,+21713.8
2009-07-01 06:52:00 MDT,+207562,+25428.9
2009-07-01 06:53:00 MDT,+209907,+28322.8
2009-07-01 06:54:00 MDT,+195706,+26683.8
2009-07-01 06:55:00 MDT,+229841,+34883.6
2009-07-01 06:56:00 MDT,+197379,+27170.8
2009-07-01 06:57:00 MDT,+165260,+22065
2009-07-01 06:58:00 MDT,+174053,+23315.3
2009-07-01 06:59:00 MDT,+156482,+19789.5
2009-07-01 07:00:00 MDT,+158348,+21419.2
2009-07-01 07:01:00 MDT,+141863,+17030.4
2009-07-01 07:02:00 MDT,+125558,+14959.2
2009-07-01 07:03:00 MDT,+133862,+18265.9
2009-07-01 07:04:00 MDT,+151229,+21860.7
2009-07-01 07:05:00 MDT,+167064,+26014.1
2009-07-01 07:06:00 MDT,+195702,+32562.6
2009-07-01 07:07:00 MDT,+195627,+31481.3
2009-07-01 07:08:00 MDT,+196119,+31588.6
2009-07-01 07:09:00 MDT,+164771,+25464.6
2009-07-01 07:10:00 MDT,+172820,+27602.9
2009-07-01 07:11:00 MDT,+158717,+23821.1
2009-07-01 07:12:00 MDT,+156524,+23259.2
2009-07-01 07:13:00 MDT,+133789,+17198.2
2009-07-01 07:14:00 MDT,+149481,+21320.3
2009-07-01 07:15:00 MDT,+155062,+21648.6
2009-07-01 07:16:00 MDT,+171856,+28402.2
2009-07-01 07:17:00 MDT,+169555,+27767.4
2009-07-01 07:18:00 MDT,+178126,+30099.6
2009-07-01 07:19:00 MDT,+163401,+26098.5
2009-07-01 07:20:00 MDT,+187960,+32707.8
2009-07-01 07:21:00 MDT,+169188,+27613.7
2009-07-01 07:22:00 MDT,+175006,+30360.9
2009-07-01 07:23:00 MDT,+173045,+29834.6
2009-07-01 07:24:00 MDT,+151449,+24053.6
2009-07-01 07:25:00 MDT,+140305,+22122.7
2009-07-01 07:26:00 MDT,+145751,+23656.7
2009-07-01 07:27:00 MDT,+131043,+20824.8
2009-07-01 07:28:00 MDT,+170719,+31310.1
2009-07-01 07:29:00 MDT,+168792,+31837.2
2009-07-01 07:30:00 MDT,+166308,+31196.5
2009-07-01 07:31:00 MDT,+170276,+32204.7
2009-07-01 07:32:00 MDT,+158754,+28027.9
2009-07-01 07:33:00 MDT,+179748,+33686.1
2009-07-01 07:34:00 MDT,+163383,+28104.8
